country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt
Iran,Middle East,Upper-middle,2023,90608708,,382.02,375.29,0.68,1.21,24.73,22.82,6.64,350.65,0.178,0.317,6.473,91.788,8.212,641.38,0.85
Iran,Middle East,Upper-middle,2024,91567737,,395.79,393.39,0.9,1.25,21.05,18.87,7.35,367.39,0.227,0.316,5.318,92.824,7.176,648.68,0.97
Iran,Middle East,Upper-middle,2025,92417684,,395.78,395.6,0.9,1.25,15.21,13.03,7.35,373.22,0.227,0.316,3.843,94.3,5.7,659.53,0.97
Iraq,Middle East,Upper-middle,2000,24424060,83019213791,31.9,31.9,0,0,0.61,0.61,0,31.29,0,0,1.912,98.088,1.912,658.31,0
Iraq,Middle East,Upper-middle,2001,25197842,97219510326,32.25,32.25,0,0,0.62,0.62,0,31.63,0,0,1.922,98.078,1.922,656.43,0
Iraq,Middle East,Upper-middle,2002,26006558,1.12142E+11,33.86,33.86,0,0,0.52,0.52,0,33.34,0,0,1.536,98.464,1.536,657.12,0
Iraq,Middle East,Upper-middle,2003,26802660,94480598969,28.33,28.33,0,0,0.43,0.43,0,27.9,0,0,1.518,98.482,1.518,655.49,0
Iraq,Middle East,Upper-middle,2004,27577876,1.55937E+11,32.29,33.61,0,0,0.49,0.49,0,31.8,0,0,1.517,98.482,1.517,652.21,0
Iraq,Middle East,Upper-middle,2005,28407450,1.70896E+11,30.4,31.64,0,0,6,6,0,24.4,0,0,19.737,80.263,19.737,554.93,0
Iraq,Middle East,Upper-middle,2006,28616518,1.90083E+11,33.83,36.52,0,0,6.1,6.1,0,27.73,0,0,18.031,81.969,18.031,571.68,0
Iraq,Middle East,Upper-middle,2007,28391606,2.00529E+11,33.24,35.44,0,0,5.74,5.74,0,27.5,0,0,17.268,82.732,17.268,574.61,0
Iraq,Middle East,Upper-middle,2008,28971042,2.31588E+11,36.88,39.85,0,0,3.48,3.48,0,33.4,0,0,9.436,90.564,9.436,631.24,0
Iraq,Middle East,Upper-middle,2009,30058207,2.59746E+11,37.85,43.44,0,0,3.23,3.23,0,34.62,0,0,8.534,91.466,8.534,635.93,0
Iraq,Middle East,Upper-middle,2010,31045367,2.97507E+11,48.91,55.63,0,0,4.77,4.77,0,44.14,0,0,9.753,90.247,9.753,616.64,0
Iraq,Middle East,Upper-middle,2011,32161425,3.44221E+11,53.9,61.13,0,0,3.4,3.4,0,50.5,0,0,6.308,93.692,6.308,640.26,0
Iraq,Middle East,Upper-middle,2012,33654843,3.92191E+11,46.02,56.19,0,0,4.39,4.39,0,41.63,0,0,9.539,90.461,9.539,612.34,0
Iraq,Middle East,Upper-middle,2013,35281987,4.22108E+11,58.9,68.14,0.05,0,4.81,4.76,0,54.09,0.085,0,8.166,91.834,8.166,620.2,0.02
Iraq,Middle East,Upper-middle,2014,36550058,4.25223E+11,69.03,77.89,0.06,0,2.99,2.93,0,66.04,0.087,0,4.331,95.669,4.331,645.23,0.03
Iraq,Middle East,Upper-middle,2015,37560535,4.36011E+11,70.64,79.81,0.06,0,2.61,2.55,0,68.03,0.085,0,3.695,96.305,3.695,654.45,0.03
Iraq,Middle East,Upper-middle,2016,38469628,5.0228E+11,81.93,90.07,0.06,0,3.43,3.37,0,78.5,0.073,0,4.187,95.813,4.187,648.48,0.03
Iraq,Middle East,Upper-middle,2017,39337358,4.85208E+11,93.58,99.22,0.06,0,2.24,2.18,0,91.34,0.064,0,2.394,97.606,2.394,666.81,0.03
Iraq,Middle East,Upper-middle,2018,40265629,5.08027E+11,98.41,103.09,0.06,0,1.88,1.82,0,96.53,0.061,0,1.91,98.09,1.91,682.05,0.03
Iraq,Middle East,Upper-middle,2019,41192172,5.37548E+11,115.21,121.76,0.06,0,5.02,4.96,0,110.19,0.052,0,4.357,95.643,4.357,668.87,0.03
Iraq,Middle East,Upper-middle,2020,42116602,4.53148E+11,117.12,124.57,0.38,0,4.54,4.16,0,112.58,0.324,0,3.876,96.124,3.876,674.18,0.17
Iraq,Middle East,Upper-middle,2021,43071208,4.87936E+11,120.46,125.56,0.38,0,3.73,3.35,0,116.73,0.315,0,3.096,96.904,3.096,677.74,0.17
Iraq,Middle East,Upper-middle,2022,44070556,5.27639E+11,133.86,137.39,0.38,0,3.03,2.65,0,130.83,0.284,0,2.264,97.736,2.264,688.71,0.17
Iraq,Middle East,Upper-middle,2023,45074055,,145.01,151.83,0.38,0,1.76,1.38,0,143.25,0.262,0,1.214,98.786,1.214,685.13,0.17
Iraq,Middle East,Upper-middle,2024,46042015,,149.73,156.83,0.43,0,2.43,2,0,147.3,0.287,0,1.623,98.377,1.623,683.1,0.19
Israel,Middle East,High,2000,6111194,1.58656E+11,42.66,41.2,0,0,0.03,0.03,0,42.63,0,0,0.07,99.93,0.07,794.42,0
Israel,Middle East,High,2001,6259977,1.58567E+11,43.95,42.55,0,0.01,0.02,0.01,0,43.93,0,0.023,0.046,99.954,0.046,807.51,0
Israel,Middle East,High,2002,6387714,1.58018E+11,45.5,44.11,0,0.01,0.03,0.02,0,45.47,0,0.022,0.066,99.934,0.066,811.65,0
Israel,Middle East,High,2003,6502821,1.59163E+11,47.04,45.57,0,0.01,0.04,0.03,0,47,0,0.021,0.085,99.915,0.085,810.8,0
Israel,Middle East,High,2004,6615084,1.66466E+11,47.28,45.82,0,0.01,0.04,0.03,0,47.24,0,0.021,0.085,99.915,0.085,803.72,0
Israel,Middle East,High,2005,6728212,1.72697E+11,48.61,46.94,0,0.01,0.04,0.03,0,48.57,0,0.021,0.082,99.918,0.082,796.13,0
Israel,Middle East,High,2006,6844029,1.81911E+11,50.56,48.72,0,0.01,0.02,0.01,0,50.54,0,0.02,0.04,99.96,0.04,783.43,0
Israel,Middle East,High,2007,6962456,1.92597E+11,53.79,51.71,0,0.01,0.02,0.01,0,53.77,0,0.019,0.037,99.963,0.037,779.33,0
Israel,Middle East,High,2008,7082621,1.97786E+11,56.79,53.12,0,0.01,0.04,0.02,0,56.75,0,0.018,0.07,99.93,0.07,758.41,0
Israel,Middle East,High,2009,7206096,1.99771E+11,54.73,50.95,0.02,0.01,0.09,0.02,0,54.64,0.037,0.018,0.164,99.836,0.164,753.88,0.01
Israel,Middle East,High,2010,7336735,2.10328E+11,58.55,54.58,0.07,0.01,0.17,0.03,0,58.38,0.12,0.017,0.29,99.71,0.29,740.73,0.04
Israel,Middle East,High,2011,7471023,2.2021E+11,59.6,55.38,0.19,0.01,0.3,0.03,0,59.3,0.319,0.017,0.503,99.497,0.503,744.46,0.09
Israel,Middle East,High,2012,7607781,2.25909E+11,63.01,58.58,0.37,0.01,0.49,0.03,0,62.52,0.587,0.016,0.778,99.222,0.778,761.78,0.17
Israel,Middle East,High,2013,7749369,2.35886E+11,61.32,56.64,0.49,0.01,0.57,0.03,0,60.75,0.799,0.016,0.93,99.07,0.93,719.83,0.22
Israel,Middle East,High,2014,7897173,2.4513E+11,60.86,56.02,0.88,0.01,0.96,0.01,0,59.9,1.446,0.016,1.577,98.423,1.577,705.39,0.4
Israel,Middle East,High,2015,8052916,2.51224E+11,64.23,59.03,1.12,0.01,1.22,0.02,0,63.01,1.744,0.016,1.899,98.101,1.899,692.67,0.51
Israel,Middle East,High,2016,8210006,2.62584E+11,67.01,61.46,1.54,0.05,1.7,0,0,65.31,2.298,0.075,2.537,97.463,2.537,662.14,0.72
Israel,Middle East,High,2017,8361796,2.73812E+11,67.44,61.79,1.51,0.18,1.69,0,0,65.75,2.239,0.267,2.506,97.494,2.506,653.17,0.76
Israel,Middle East,High,2018,8510067,2.84956E+11,69.02,63.16,1.57,0.18,1.88,0,0,67.14,2.275,0.261,2.724,97.276,2.724,643.58,0.79
Israel,Middle East,High,2019,8657466,2.96799E+11,72.71,66.4,3.21,0.19,3.51,0,0,69.2,4.415,0.261,4.827,95.173,4.827,634.03,1.53
Israel,Middle East,High,2020,8800380,2.91288E+11,72.74,66.5,4.1,0.2,4.44,0.02,0,68.3,5.637,0.275,6.104,93.896,6.104,615.21,1.94
Israel,Middle East,High,2021,8942925,3.16373E+11,74.12,67.6,5.52,0.18,5.82,0.02,0,68.3,7.447,0.243,7.852,92.148,7.852,596.33,2.56
Israel,Middle East,High,2022,9103143,3.36723E+11,76.87,69.95,7.05,0.29,7.47,0.02,0,69.4,9.171,0.377,9.718,90.282,9.718,583.32,3.3
Israel,Middle East,High,2023,9256311,,77.43,70.5,8.56,0.46,9.13,0,0,68.3,11.055,0.594,11.791,88.209,11.791,558.83,4.06
Israel,Middle East,High,2024,9387015,,80.4,74,10.52,0.46,11.1,0.01,0,69.3,13.085,0.572,13.806,86.194,13.806,540.55,4.94
Israel,Middle East,High,2025,9517182,,82.1,75.7,13.28,0.46,13.9,0,0,68.2,16.175,0.56,16.931,83.069,16.931,492.69,6.18
Italy,Europe,High,2000,57272200,1.86375E+12,269.94,314.29,0.02,0.56,50.87,44.2,0,219.07,0.007,0.207,18.845,81.155,18.845,501.67,0.26
Italy,Europe,High,2001,57305760,1.91027E+12,271.9,320.28,0.02,1.18,54.35,46.81,0,217.55,0.007,0.434,19.989,80.011,19.989,498.68,0.54
Italy,Europe,High,2002,57420636,1.9293E+12,277.53,328.13,0.02,1.4,48.31,39.52,0,229.22,0.007,0.504,17.407,82.593,17.407,523.08,0.64
Italy,Europe,High,2003,57739697,1.94767E+12,286.27,337.24,0.02,1.46,46.86,36.67,0,239.41,0.007,0.51,16.369,83.631,16.369,523.25,0.67
Italy,Europe,High,2004,58176736,1.99429E+12,293.71,339.34,0.03,1.84,53.87,42.34,0,239.84,0.01,0.626,18.341,81.659,18.341,510.98,0.84
Italy,Europe,High,2005,58519696,2.02924E+12,294.63,343.78,0.03,2.34,48.43,36.07,0,246.2,0.01,0.794,16.438,83.562,16.438,510.17,1.07
Italy,Europe,High,2006,58754434,2.08655E+12,305.61,350.6,0.04,2.97,50.64,36.99,0,254.97,0.013,0.972,16.57,83.43,16.57,506.76,1.35
Italy,Europe,High,2007,59108723,2.13437E+12,306.17,352.45,0.04,4.03,47.72,32.82,0,258.45,0.013,1.316,15.586,84.414,15.586,504.75,1.83
Italy,Europe,High,2008,59561687,2.12911E+12,311.57,351.6,0.19,4.86,58.16,41.62,0,253.41,0.061,1.56,18.667,81.333,18.667,485.51,2.27
Italy,Europe,High,2009,59904016,2.02902E+12,286.36,331.32,0.68,6.54,69.26,49.14,0,217.1,0.237,2.284,24.186,75.814,24.186,458.58,3.25
Italy,Europe,High,2010,60164212,2.08055E+12,296.63,340.79,1.91,9.12,76.97,51.12,0,219.66,0.644,3.075,25.948,74.052,25.948,446.45,4.96
Italy,Europe,High,2011,60367882,2.11088E+12,298.37,344.1,10.8,9.85,82.95,45.82,0,215.42,3.62,3.301,27.801,72.199,27.801,445.59,9.29
Italy,Europe,High,2012,60531522,2.04796E+12,295.25,338.35,18.86,13.41,92.22,41.87,0,203.03,6.388,4.542,31.235,68.765,31.235,438.17,14.52
Italy,Europe,High,2013,60653864,2.01026E+12,286.02,328.16,21.59,14.9,112,52.77,0,174.02,7.548,5.209,39.158,60.842,39.158,398.96,16.42
Italy,Europe,High,2014,60664169,2.01016E+12,276.53,320.25,22.31,15.18,120.68,58.55,0,155.85,8.068,5.489,43.641,56.359,43.641,379.31,16.87
Italy,Europe,High,2015,60575314,2.02581E+12,279.7,326.08,22.94,14.84,108.89,45.54,0,170.81,8.202,5.306,38.931,61.069,38.931,398.68,17
Italy,Europe,High,2016,60478103,2.05201E+12,285.95,322.98,22.1,17.69,108.01,42.43,0,177.94,7.729,6.186,37.772,62.228,37.772,389.58,17.91
Italy,Europe,High,2017,60390317,2.08624E+12,292.09,329.85,24.38,17.74,103.89,36.2,0,188.2,8.347,6.073,35.568,64.432,35.568,392.82,18.95
Italy,Europe,High,2018,60277496,2.10555E+12,286.06,329.96,22.65,17.72,114.41,48.79,0,171.65,7.918,6.195,39.995,60.005,39.995,366.88,18.17
Italy,Europe,High,2019,60130136,2.11573E+12,289.99,328.13,23.69,20.2,115.83,46.32,0,174.16,8.169,6.966,39.943,60.057,39.943,351.32,19.75
Italy,Europe,High,2020,59912763,1.92575E+12,276.81,309.01,24.94,18.76,116.9,47.55,0,159.91,9.01,6.777,42.231,57.769,42.231,334.2,19.66
Italy,Europe,High,2021,59729353,2.0603E+12,285.49,328.28,25.04,20.93,116.33,45.39,0,169.16,8.771,7.331,40.747,59.253,40.747,339.1,20.69
Italy,Europe,High,2022,59619106,2.13601E+12,280.17,323.16,28.12,20.49,100.46,28.4,0,179.71,10.037,7.313,35.857,64.143,35.857,377.84,21.87
Italy,Europe,High,2023,59499452,,261.55,312.8,30.71,23.59,116.52,40.52,0,145.03,11.742,9.019,44.55,55.45,44.55,323.23,24.44
Italy,Europe,High,2024,59342870,,267.56,318.56,35.99,22.22,134.24,53.13,0,133.32,13.451,8.305,50.172,49.828,50.172,281.4,26.19
Italy,Europe,High,2025,59146263,,264.7,311.6,44.63,21.48,129.11,41.7,0,135.59,16.861,8.115,48.776,51.224,48.776,284.78,29.75
Japan,Asia,High,2000,127027794,4.20965E+12,1099.67,1099.67,0.34,0.11,101.03,84.47,319.12,679.52,0.031,0.01,9.187,61.793,38.207,424.43,0.2
Japan,Asia,High,2001,127260144,4.22416E+12,1083.14,1083.14,0.5,0.25,98.32,81.54,320.54,664.28,0.046,0.023,9.077,61.329,38.671,424.02,0.34
Japan,Asia,High,2002,127484599,4.22658E+12,1103.07,1103.07,0.69,0.41,98.64,80.6,314.26,690.17,0.063,0.037,8.942,62.568,37.432,433.73,0.49
Japan,Asia,High,2003,127671254,4.28849E+12,1092.59,1092.59,0.95,0.83,112.13,92.47,230.08,750.38,0.087,0.076,10.263,68.679,31.321,476.32,0.8
Japan,Asia,High,2004,127815769,4.3804E+12,1121.19,1121.19,1.27,1.44,112.43,91.67,285.87,722.89,0.113,0.128,10.028,64.475,35.525,450.26,1.22
Japan,Asia,High,2005,127913331,4.4506E+12,1153.07,1153.07,1.63,1.91,102.79,77.56,293.04,757.24,0.141,0.166,8.914,65.672,34.328,461.8,1.59
Japan,Asia,High,2006,127997247,4.51423E+12,1164.35,1164.35,2,2.13,114.47,88.81,304.29,745.59,0.172,0.183,9.831,64.035,35.965,447.25,1.86
Japan,Asia,High,2007,128087683,4.59081E+12,1180.11,1180.11,2.31,2.74,101.76,74.51,279.01,799.34,0.196,0.232,8.623,67.734,32.266,470.19,2.27
Japan,Asia,High,2008,128155992,4.54241E+12,1183.7,1183.7,2.59,2.94,101.98,75.16,251.74,829.98,0.219,0.248,8.615,70.117,29.883,485.22,2.49
Japan,Asia,High,2009,128192471,4.2981E+12,1114.02,1114.02,3.05,3.43,97.28,70.47,274.65,742.09,0.274,0.308,8.732,66.614,33.386,460.21,2.92
Japan,Asia,High,2010,128185273,4.4803E+12,1156.04,1156.04,3.98,3.93,118.24,88.5,292.36,745.44,0.344,0.34,10.228,64.482,35.518,446.66,3.56
Japan,Asia,High,2011,128096430,4.46874E+12,1104.2,1104.2,5.44,4.46,113.5,82.49,162.93,827.77,0.493,0.404,10.279,74.966,25.034,505.34,4.46
Japan,Asia,High,2012,127928283,4.53017E+12,1106.88,1106.88,7.37,4.73,111.33,77.1,17.99,977.56,0.666,0.427,10.058,88.317,11.683,594.53,5.45
Japan,Asia,High,2013,127723642,4.62101E+12,1087.76,1087.76,12.91,5.13,120.55,79.33,14.6,952.61,1.187,0.472,11.082,87.575,12.425,595.9,8.12
Japan,Asia,High,2014,127486601,4.63469E+12,1062.72,1062.72,23.55,5.01,133.9,81.71,0,928.82,2.216,0.471,12.6,87.4,12.6,591.53,12.85
Japan,Asia,High,2015,127275868,4.70703E+12,1030.12,1030.12,34.54,5.22,154.02,85.77,4.52,871.58,3.353,0.507,14.952,84.61,15.39,578.05,17.89
Japan,Asia,High,2016,127159950,4.74251E+12,1063.7,1063.7,43.33,5.34,151.77,79.43,17.68,894.25,4.074,0.502,14.268,84.07,15.93,567.04,21.9
Japan,Asia,High,2017,127064686,4.82196E+12,1076.86,1076.86,54.04,6.22,163.3,79.24,29.07,884.49,5.018,0.578,15.164,82.136,17.864,558.03,27.12
Japan,Asia,High,2018,126913432,4.85299E+12,1082.93,1082.93,61.22,7.37,175.34,81,49.11,858.48,5.653,0.681,16.191,79.274,20.726,541.47,30.87
Japan,Asia,High,2019,126699421,4.83347E+12,1047.4,1047.4,67.43,7.46,176.41,73.92,65.64,805.35,6.438,0.712,16.843,76.89,23.11,528.49,33.7
Japan,Asia,High,2020,126304533,4.62666E+12,1011.03,1011.03,75.92,8.41,193.03,78.33,43,775,7.509,0.832,19.092,76.654,23.345,527.75,37.95
Japan,Asia,High,2021,125679342,4.72588E+12,1034.67,1034.67,84.18,9.54,208.14,79.63,61.22,765.31,8.136,0.922,20.117,73.967,26.033,514.49,42.17
Japan,Asia,High,2022,124997585,4.77449E+12,1040.57,1040.57,91.07,9.42,213.19,74.87,51.77,775.61,8.752,0.905,20.488,74.537,25.463,519.6,45.22
Japan,Asia,High,2023,124370947,,1006.73,1006.73,96.36,9.96,222.86,74.53,77.46,706.41,9.572,0.989,22.137,70.169,29.831,492.45,47.84
Japan,Asia,High,2024,123753041,,1016.39,1016.39,96.7,11.54,233.11,79.45,84.91,698.37,9.514,1.135,22.935,68.711,31.289,483.43,48.71
Japan,Asia,High,2025,123103480,,1029.86,1029.86,101.06,12.85,242.73,73.9,94.09,693.04,9.813,1.248,23.569,67.295,32.705,477.26,51.26
Kazakhstan,Asia,Upper-middle,2000,15501108,1.42758E+11,51.64,54.66,0,0,7.53,7.53,0,44.11,0,0,14.582,85.418,14.582,781.18,0
Kazakhstan,Asia,Upper-middle,2001,15575550,1.62896E+11,55.38,57.18,0,0,8.08,8.08,0,47.3,0,0,14.59,85.41,14.59,783.68,0
Kazakhstan,Asia,Upper-middle,2002,15656680,1.79807E+11,58.33,58.72,0,0,8.89,8.89,0,49.44,0,0,15.241,84.759,15.241,775.24,0
Kazakhstan,Asia,Upper-middle,2003,15747377,1.97584E+11,63.86,62.39,0,0,8.62,8.62,0,55.24,0,0,13.498,86.502,13.498,793.77,0
Kazakhstan,Asia,Upper-middle,2004,15850164,2.17713E+11,66.95,64.78,0,0,8.06,8.06,0,58.89,0,0,12.039,87.961,12.039,813,0
Kazakhstan,Asia,Upper-middle,2005,15968118,2.4006E+11,67.92,67.79,0,0,7.86,7.86,0,60.06,0,0,11.572,88.428,11.572,811.69,0
Kazakhstan,Asia,Upper-middle,2006,16103718,2.67135E+11,71.66,71.88,0,0,7.77,7.77,0,63.89,0,0,10.843,89.157,10.843,804.77,0
Kazakhstan,Asia,Upper-middle,2007,16257212,2.92457E+11,76.62,76.7,0,0,8.17,8.17,0,68.45,0,0,10.663,89.337,10.663,802.53,0
Kazakhstan,Asia,Upper-middle,2008,16426527,3.03717E+11,80.35,80.64,0,0,7.46,7.46,0,72.89,0,0,9.284,90.716,9.284,832.11,0
Kazakhstan,Asia,Upper-middle,2009,16619851,3.09012E+11,78.73,78.06,0,0,6.88,6.88,0,71.85,0,0,8.739,91.261,8.739,848.72,0
Kazakhstan,Asia,Upper-middle,2010,16836808,3.33342E+11,82.65,83.81,0,0,8.02,8.02,0,74.63,0,0,9.704,90.296,9.704,835.57,0
Kazakhstan,Asia,Upper-middle,2011,17065996,3.60245E+11,86.58,87.37,0,0,7.88,7.88,0,78.7,0,0,9.101,90.899,9.101,841.65,0
Kazakhstan,Asia,Upper-middle,2012,17306115,3.78261E+11,90.62,91.94,0,0,7.64,7.64,0,82.98,0,0,8.431,91.569,8.431,852.68,0
Kazakhstan,Asia,Upper-middle,2013,17556502,4.00574E+11,92.61,91.76,0,0,7.73,7.73,0,84.88,0,0,8.347,91.653,8.347,854.88,0
Kazakhstan,Asia,Upper-middle,2014,17816285,4.17799E+11,94.64,93.47,0,0.01,8.27,8.26,0,86.37,0,0.011,8.738,91.262,8.738,851.44,0
Kazakhstan,Asia,Upper-middle,2015,18084175,4.21977E+11,91.65,91.65,0.05,0.13,9.45,9.27,0,82.2,0.055,0.142,10.311,89.689,10.311,836.12,0.08
Kazakhstan,Asia,Upper-middle,2016,18363600,4.25775E+11,94.63,93.38,0.09,0.27,11.98,11.62,0,82.65,0.095,0.285,12.66,87.34,12.66,814.96,0.16
Kazakhstan,Asia,Upper-middle,2017,18651931,4.42384E+11,103.12,98.76,0.09,0.34,11.64,11.21,0,91.48,0.087,0.33,11.288,88.712,11.288,831.85,0.19
Kazakhstan,Asia,Upper-middle,2018,18932725,4.60522E+11,107.28,103.8,0.14,0.39,10.91,10.38,0,96.37,0.13,0.364,10.17,89.83,10.17,841.16,0.24
Kazakhstan,Asia,Upper-middle,2019,19209556,4.81246E+11,106.48,103.42,0.39,0.71,11.09,9.99,0,95.39,0.366,0.667,10.415,89.585,10.415,839.41,0.5
Kazakhstan,Asia,Upper-middle,2020,19482116,4.68733E+11,108.64,107.9,1.24,1.03,11.94,9.66,0,96.7,1.141,0.948,10.99,89.01,10.99,835.88,1.02
Kazakhstan,Asia,Upper-middle,2021,19743607,4.87951E+11,115.08,114.52,1.63,1.75,12.59,9.21,0,102.49,1.416,1.521,10.94,89.06,10.94,833.25,1.52
Kazakhstan,Asia,Upper-middle,2022,20034612,5.03634E+11,113.44,114.89,1.77,2.31,13.28,9.2,0,100.16,1.56,2.036,11.707,88.293,11.707,831.01,1.84
Kazakhstan,Asia,Upper-middle,2023,20330109,,113.59,115.66,1.87,3.78,14.46,8.8,0,99.13,1.646,3.328,12.73,87.27,12.73,826.66,2.54
Kazakhstan,Asia,Upper-middle,2024,20592574,,118.51,120.92,1.87,4.91,18.03,11.25,0,100.48,1.578,4.143,15.214,84.786,15.214,802.04,3.05
Kazakhstan,Asia,Upper-middle,2025,20843758,,123.69,126.1,2.04,5.83,18.38,10.51,,105.31,1.649,4.713,14.86,85.14,14.86,805.32,3.54
Kuwait,Middle East,High,2000,1954713,71053965539,32.33,32.33,0,0,0,0,0,32.33,0,0,0,100,0,653.88,0
Kuwait,Middle East,High,2001,2008127,75867443155,34.3,34.3,0,0,0,0,0,34.3,0,0,0,100,0,653.94,0
Kuwait,Middle East,High,2002,2059983,83636154969,36.37,36.37,0,0,0,0,0,36.37,0,0,0,100,0,655.21,0
Kuwait,Middle East,High,2003,2109886,1.04974E+11,39.8,39.8,0,0,0,0,0,39.8,0,0,0,100,0,654.77,0
Kuwait,Middle East,High,2004,2157329,1.23478E+11,41.26,41.26,0,0,0,0,0,41.26,0,0,0,100,0,654.39,0
Kuwait,Middle East,High,2005,2236797,1.428E+11,43.73,43.73,0,0,0,0,0,43.73,0,0,0,100,0,654.7,0
Kuwait,Middle East,High,2006,2364741,1.5962E+11,47.6,47.6,0,0,0,0,0,47.6,0,0,0,100,0,653.78,0
Kuwait,Middle East,High,2007,2507890,1.74546E+11,48.75,48.75,0,0,0,0,0,48.75,0,0,0,100,0,653.74,0
Kuwait,Middle East,High,2008,2651433,1.83756E+11,51.75,51.75,0,0,0,0,0,51.75,0,0,0,100,0,653.14,0
Kuwait,Middle East,High,2009,2795489,1.75302E+11,53.22,53.22,0,0,0,0,0,53.22,0,0,0,100,0,654.27,0
Kuwait,Middle East,High,2010,2943374,1.76037E+11,57.03,57.03,0,0,0,0,0,57.03,0,0,0,100,0,653.34,0
Kuwait,Middle East,High,2011,3132815,2.01229E+11,57.46,57.46,0,0,0,0,0,57.46,0,0,0,100,0,652.63,0
Kuwait,Middle East,High,2012,3337025,2.1456E+11,61.12,61.12,0,0,0,0,0,61.12,0,0,0,100,0,651.01,0
Kuwait,Middle East,High,2013,3507755,2.1703E+11,60.99,60.99,0,0.01,0.01,0,0,60.98,0,0.016,0.016,99.984,0.016,651.91,0
Kuwait,Middle East,High,2014,3665769,2.18113E+11,65.15,65.15,0,0.01,0.01,0,0,65.14,0,0.015,0.015,99.985,0.015,650.96,0
Kuwait,Middle East,High,2015,3834465,2.19406E+11,68.3,68.3,0,0.01,0.01,0,0,68.29,0,0.015,0.015,99.985,0.015,650.51,0
Kuwait,Middle East,High,2016,4003976,2.25826E+11,70.1,70.1,0.01,0.01,0.02,0,0,70.08,0.014,0.014,0.029,99.971,0.029,650.07,0.01
Kuwait,Middle East,High,2017,4154686,2.1518E+11,68.89,68.89,0.01,0.03,0.04,0,0,68.85,0.015,0.044,0.058,99.942,0.058,650.6,0.02
Kuwait,Middle East,High,2018,4323389,2.20424E+11,74.13,74.13,0.05,0.04,0.09,0,0,74.04,0.067,0.054,0.121,99.879,0.121,650.07,0.04
Kuwait,Middle East,High,2019,4442201,2.19208E+11,75.04,75.04,0.06,0.04,0.1,0,0,74.94,0.08,0.053,0.133,99.867,0.133,649.52,0.04
Kuwait,Middle East,High,2020,4400146,1.99797E+11,74.64,74.64,0.06,0.03,0.09,0,0,74.55,0.08,0.04,0.121,99.879,0.121,650.19,0.04
Kuwait,Middle East,High,2021,4360748,2.0241E+11,80.8,80.8,0.14,0.07,0.21,0,0,80.59,0.173,0.087,0.26,99.74,0.26,649.63,0.09
Kuwait,Middle East,High,2022,4589514,2.18961E+11,85.29,85.29,0.18,1.72,1.9,0,0,83.39,0.211,2.017,2.228,97.772,2.228,636.89,0.86
Kuwait,Middle East,High,2023,4838781,,89.76,89.76,0.19,1.72,1.91,0,0,87.85,0.212,1.916,2.128,97.872,2.128,636.14,0.86
Kuwait,Middle East,High,2024,4934508,,92.49,92.49,0.21,1.86,2.07,0,0,90.42,0.227,2.011,2.238,97.762,2.238,635.2,0.93
Kuwait,Middle East,High,2025,5026079,,92.49,92.49,0.21,1.86,2.07,0,0,90.42,0.227,2.011,2.238,97.762,2.238,635.31,0.93
Malaysia,Asia,Upper-middle,2000,22967817,3.05803E+11,69.9,69.88,0,0,7.56,6.99,0,62.34,0,0,10.815,89.185,10.815,581.83,0
Malaysia,Asia,Upper-middle,2001,23526535,3.09934E+11,75.78,75.69,0,0,6.64,6.07,0,69.14,0,0,8.762,91.238,8.762,600.03,0
Malaysia,Asia,Upper-middle,2002,24102477,3.297E+11,80.87,80.84,0,0,5.81,5.41,0,75.06,0,0,7.184,92.816,7.184,618.28,0
Malaysia,Asia,Upper-middle,2003,24679604,3.50967E+11,83.31,83.11,0,0,5.51,5.09,0,77.8,0,0,6.614,93.386,6.614,631.14,0
Malaysia,Asia,Upper-middle,2004,25256773,3.77079E+11,96.06,95.54,0,0,6.15,5.57,0,89.91,0,0,6.402,93.598,6.402,649.8,0
Malaysia,Asia,Upper-middle,2005,25836075,3.99781E+11,98.75,96.52,0,0,6.6,6.01,0,92.15,0,0,6.684,93.316,6.684,652.46,0
Malaysia,Asia,Upper-middle,2006,26417909,4.26609E+11,103.99,101.67,0,0,6.94,6.32,0,97.05,0,0,6.674,93.326,6.674,652.66,0
Malaysia,Asia,Upper-middle,2007,26998383,4.58126E+11,108.55,106.29,0,0,6.72,5.96,0,101.83,0,0,6.191,93.809,6.191,662.28,0
Malaysia,Asia,Upper-middle,2008,27570052,4.85245E+11,113.83,113.35,0,0,8.61,7.81,0,105.22,0,0,7.564,92.436,7.564,651.06,0
Malaysia,Asia,Upper-middle,2009,28124779,4.83081E+11,116.11,116.02,0,0,8.28,6.89,0,107.83,0,0,7.131,92.869,7.131,666.61,0
Malaysia,Asia,Upper-middle,2010,28655772,5.25057E+11,125.04,124.89,0,0,7.62,6.36,0,117.42,0,0,6.094,93.906,6.094,688.98,0
